,年份,批次,科类,选科要求,招生人数,最低分,平均分,最高分,最低位次,院校专业与特殊信息,前一所学校最低位次
779,2024,本科批,物理类,"物理,化学",2.0,674.0,,,480.0,北京航空航天大学工科试验班类(未来空天领军计划)只录取有专业志愿考生含智能飞行器技术、智能感知工程、智能制造工程、空天智能电推进技术、飞行器设计与工程、飞行器动力工程、材料科学与工程、智慧交通、人工智能、网络空间安全、交通运输、空间科学与技术专业,0.0
24959,2024,本科批,物理类,"物理,化学",3.0,674.0,,,480.0,浙江大学医学试验班(竺可桢学院巴德年医学班)(8年)(学费:6900元/学年)含临床医学专业,0.0
19480,2024,本科批,物理类,"物理,化学",1.0,674.0,,,480.0,上海交通大学生物科学类只录取有专业志愿考生含生物技术、生物工程专业,0.0
17186,2024,本科批,物理类,"物理,化学",10.0,674.0,,,480.0,南京大学计算机科学与技术(学费:6050元/学年)拔尖学生培养基地,0.0
19481,2024,本科批,物理类,"物理,化学",2.0,674.0,,,480.0,上海交通大学船舶与海洋工程“船舶与海洋工程-数学与应用数学”双学士学位班,0.0
19479,2024,本科批,物理类,"物理,化学",1.0,674.0,,,480.0,上海交通大学化学类只录取有专业志愿考生含化学工程与工艺、化学(含高分子)、化学生物学专业含“化学-材料科学与工程”双学士学位,0.0
24956,2024,本科批,物理类,"物理,化学",13.0,674.0,,,480.0,浙江大学工科试验班含过程装备与控制工程、车辆工程、能源与环境系统工程、机械工程、电气工程及其自动化、电子信息工程、工程力学、飞行器设计与工程专业,0.0
14044,2024,本科批,历史类,历史,1.0,632.0,,,507.0,吉林大学法学(涉外法治人才试验班),27.0
25881,2024,提前批本科军检院校,历史类,"历史,政治",1.0,632.0,,,507.0,中国人民公安大学治安学,0.0
23412,2024,提前批本科非军检院校,历史类,历史,1.0,632.0,,,507.0,香港城市大学商学院含计算金融及金融科技、环球商业、会计、商业经济、金融、资讯管理、环球商业系统管理、管理学、环球营运管理、商业决策分析、市场营销专业学制:4年；学费:160000港元/学年；住宿费:19100~38200港元/学年；成绩要求:外语≥120分；外语语种:英语；办学地点:校本部；备注:高考文化课成绩总分须达到特殊类型招生录取控制分数线,0.0
25805,2024,本科批,物理类,物理,1.0,673.0,,,531.0,中国人民大学金融学“金融学-数学”双主学位,24.0
17187,2024,本科批,物理类,"物理,化学",6.0,673.0,,,531.0,南京大学人工智能,0.0
150,2024,本科批,历史类,历史,1.0,631.0,,,548.0,北京外国语大学英语(中国政法大学联合培养涉外法治人才),17.0
17669,2024,本科批,历史类,历史,9.0,631.0,,,548.0,南开大学经济学类含经济学、国际经济与贸易、财政学、商务经济学专业办学地点:八里台校区含经管法班；本专业大类内专业任选,0.0
17670,2024,本科批,历史类,历史,2.0,631.0,,,548.0,南开大学金融学类含金融学、保险学(保险与精算)专业含数字金融、金融国际学术特色班；本专业大类内专业任选,0.0
25882,2024,提前批本科军检院校,历史类,"历史,政治",1.0,631.0,,,548.0,中国人民公安大学移民管理(面向生源地国家移民管理机构入警就业),0.0
25806,2024,本科批,物理类,物理,3.0,672.0,,,590.0,中国人民大学金融学类含金融学、保险学、信用管理专业含金融工程专业；含“金融学-数据科学与大数据技术(工学)”双学士学位项目；含英国剑桥大学本科生访学项目、美国康奈尔大学暑期学校，美国伊利诺伊大学香槟分校、美国明尼苏达双城大学、美国威斯康星大学麦迪逊分校、新加坡管理大学双硕士学位联合培养,42.0
2573,2024,本科批,物理类,"物理,化学",10.0,672.0,,,590.0,复旦大学自然科学试验班(拔尖学生培养基地)含物理学、化学、能源化学、生物科学、生物技术、生态学专业,0.0
25624,2024,本科批,物理类,"物理,化学",8.0,672.0,,,590.0,中国科学技术大学工科试验班(拔尖计划英才班)含计算机类(华夏计算机科技英才班)、电子信息类(信息科技英才班)、网络空间安全(网络空间科技英才班)、电子信息类(集成电路科技英才班)、人工智能(科技英才班)、力学类(钱学森力学科技英才班)专业,0.0
712,2024,本科批,物理类,"物理,化学",6.0,672.0,-,-,590.0,北京大学医学部预防医学(本硕连读)(7年),0.0
713,2024,本科批,物理类,物理,1.0,672.0,-,-,590.0,北京大学医学部英语(5年)培养医学英语人才学费:6000元/学年；住宿费:待定；外语语种:英语；办学地点:校本部,0.0
21717,2024,本科批,历史类,历史,2.0,630.0,,,593.0,同济大学法学含“法学-英语”“德语-法学”“土木工程-法学”双学士学位,3.0
21716,2024,本科批,历史类,历史,6.0,630.0,,,593.0,同济大学人文科学试验班含传播学、德语、英语、日语、哲学、文化产业管理、汉语言文学专业含“德语-政治学与行政学”“法学-英语”“德语-法学”双学士学位,0.0
18599,2024,本科批,历史类,历史,3.0,630.0,,,593.0,厦门大学法学类含法学专业,0.0
18600,2024,本科批,历史类,历史,2.0,630.0,,,593.0,厦门大学经济学类含金融学、财政学、税收学、国际经济与贸易、经济学专业,0.0
22068,2024,提前批本科非军检院校,历史类,"历史,政治",4.0,630.0,,,593.0,武汉大学马克思主义理论含马克思主义理论、思想政治教育、中国共产党历史学制:4年；学费:4500元/学年；住宿费:待定；办学地点:校本部,0.0
25627,2024,本科批,物理类,"物理,化学",12.0,671.0,,,634.0,中国科学技术大学电子信息类含人工智能、信息安全、电子信息工程、自动化、电子科学与技术专业,41.0
25626,2024,本科批,物理类,"物理,化学",6.0,671.0,,,634.0,中国科学技术大学计算机类含计算机科学与技术专业,0.0
17188,2024,本科批,物理类,"物理,化学",13.0,671.0,,,634.0,南京大学理科试验班类(数理科学类)(学费:6050元/学年)含数学与应用数学、信息与计算科学、统计学、物理学、应用物理学、声学、天文学、空间科学与技术、大气科学、应用气象学专业含拔尖学生培养基地,0.0
25807,2024,本科批,物理类,"物理,化学",3.0,671.0,,,634.0,中国人民大学人工智能(拔尖班),0.0
25625,2024,本科批,物理类,"物理,化学",4.0,671.0,,,634.0,中国科学技术大学数学类含数学与应用数学、信息与计算科学专业,0.0
151,2024,本科批,历史类,历史,1.0,628.0,,,679.0,北京外国语大学英语,45.0
25883,2024,提前批本科军检院校,历史类,"历史,政治",1.0,628.0,,,679.0,中国人民公安大学侦查学(面向生源地国家移民管理机构入警就业),0.0
26368,2024,本科批,历史类,历史,17.0,628.0,631,635,679.0,中山大学历史学(广州),0.0
26369,2024,本科批,历史类,历史,55.0,628.0,634,647,679.0,中山大学工商管理类(广州)含工商管理、会计学专业办学地点:广州校区东校园,0.0
25639,2024,本科批,物理类,"物理,化学",2.0,670.0,,,694.0,中国科学技术大学网络空间安全,15.0
25637,2024,本科批,物理类,"物理,化学",2.0,670.0,,,694.0,中国科学技术大学空间科学与技术,0.0
25636,2024,本科批,物理类,"物理,化学",10.0,670.0,,,694.0,中国科学技术大学理科试验班类(统计与大数据技术创新试点班)含统计学(统计与大数据技术)专业,0.0
25635,2024,本科批,物理类,"物理,化学",8.0,670.0,,,694.0,中国科学技术大学工科试验班含理论与应用力学、机械设计制造及其自动化、能源与动力工程、安全工程专业,0.0
17190,2024,本科批,物理类,"物理,化学",10.0,670.0,,,694.0,南京大学软件工程(国家特色化软件学院实验班)第三、四学年学费16000元/学年,0.0
25630,2024,本科批,物理类,"物理,化学",2.0,670.0,,,694.0,中国科学技术大学材料类含材料物理、材料化学、高分子材料与工程专业,0.0
25629,2024,本科批,物理类,"物理,化学",9.0,670.0,,,694.0,中国科学技术大学化学类含化学专业,0.0
25633,2024,本科批,物理类,"物理,化学",6.0,670.0,,,694.0,中国科学技术大学理科试验班类(拔尖计划科技英才班)含数学类(华罗庚数学科技英才班)、物理学类(严济慈物理科技英才班)、化学类(卢嘉锡化学科技英才班)、生物科学类(贝时璋生命科技英才班)、空间科学与技术(赵九章现代地球和空间科技英才班)专业,0.0
25628,2024,本科批,物理类,"物理,化学",13.0,670.0,,,694.0,中国科学技术大学物理学类含物理学、应用物理学、天文学、光电信息科学与工程、量子信息科学专业,0.0
25638,2024,本科批,物理类,"物理,化学",2.0,670.0,,,694.0,中国科学技术大学行星科学,0.0
17189,2024,本科批,物理类,物理,1.0,670.0,,,694.0,南京大学金融工程(计算机金融实验班)“金融工程-计算机科学与技术”双学士学位,0.0
17191,2024,本科批,物理类,"物理,化学",2.0,670.0,,,694.0,南京大学理科试验班类(化学与生命科学类)(学费:6050元/学年)含生物科学、生物技术、生态学、化学、应用化学专业含拔尖学生培养基地,0.0
25634,2024,本科批,物理类,"物理,化学",1.0,670.0,,,694.0,中国科学技术大学核工程类含应用物理学、核工程与核技术、工程物理专业,0.0
25632,2024,本科批,物理类,"物理,化学",1.0,670.0,,,694.0,中国科学技术大学环境科学与工程类含环境科学与工程专业,0.0
22611,2024,本科批,物理类,"物理,化学",2.0,670.0,673,676,694.0,西安交通大学电气工程及其自动化(钱学森班),0.0
25808,2024,本科批,物理类,"物理,化学",1.0,670.0,,,694.0,中国人民大学理科试验班类(物理学拔尖班)含物理学、材料物理专业基础学科拔尖培养计划2.0基地，含严济慈物理学英才班,0.0
25809,2024,本科批,物理类,"物理,化学",2.0,670.0,,,694.0,中国人民大学计算机类(英才班)含计算机科学与技术、软件工程、信息安全、数据科学与大数据技术、信息管理与信息系统专业含图灵实验班、信管拔尖班，“金融学-大数据”“大数据-农林经济管理”双学士学位项目，美国纽约州立大学宾汉姆顿分校双学位项目、英国曼彻斯特大学硕士项目,0.0
25631,2024,本科批,物理类,"物理,化学",4.0,670.0,,,694.0,中国科学技术大学生物科学类含生物科学、生物技术、临床医学专业,0.0
25884,2024,提前批本科军检院校,历史类,"历史,政治",2.0,627.0,,,722.0,中国人民公安大学侦查学,28.0
17674,2024,本科批,历史类,历史,4.0,627.0,,,722.0,南开大学工商管理类(未来商业领导者计划)含工商管理、人力资源管理、财务管理、会计学、会计学(国际会计)、市场营销、物流管理、图书馆学、档案学、旅游管理、会展经济与管理专业办学地点:八里台校区/津南校区国际会计特色班与加拿大特许专业会计师协会(CGA)合作培养；本专业大类内专业任选,0.0
17671,2024,本科批,历史类,历史,7.0,627.0,,,722.0,南开大学历史学类含历史学、世界史、考古学专业本专业大类内专业任选,0.0
26370,2024,本科批,历史类,历史,14.0,627.0,,,722.0,中山大学哲学类(广州)含哲学、逻辑学专业,0.0
17672,2024,本科批,历史类,历史,1.0,627.0,,,722.0,南开大学哲学类只录取有专业志愿考生含哲学、逻辑学专业本专业大类内专业任选,0.0
17673,2024,本科批,历史类,历史,7.0,627.0,,,722.0,南开大学中国语言文学类含汉语言文学、汉语国际教育、新闻学、网络与新媒体、网络与新媒体(出版与智能传播)专业办学地点:八里台校区/津南校区国家文科基础学科人才培养和科学研究优秀基地；本专业大类内专业任选,0.0
17192,2024,本科批,物理类,"物理,化学",2.0,669.0,,,759.0,南京大学理科试验班类(地球科学与资源环境类)(学费:6050元/学年)含大气科学、应用气象学、环境科学与工程类、地理科学类、地质学类专业含拔尖学生培养基地,37.0
18601,2024,本科批,历史类,历史,3.0,626.0,,,776.0,厦门大学人文科学试验班含汉语言文学、汉语言、历史学、考古学、哲学、戏剧影视文学专业专业分流后到戏剧影视文学专业学费9360元/学年,17.0
964,2024,提前批本科非军检院校,历史类,历史,2.0,626.0,,,776.0,北京师范大学日语,0.0
14045,2024,本科批,历史类,历史,3.0,626.0,,,776.0,吉林大学法学,0.0
25811,2024,本科批,物理类,"物理,化学",2.0,668.0,,,823.0,中国人民大学计算机类(图灵实验班)含计算机科学与技术专业,47.0
17195,2024,本科批,物理类,"物理,化学",26.0,668.0,,,823.0,南京大学技术科学试验班含智能科学与技术、软件工程(智能化软件)、集成电路设计与集成系统、数字经济专业办学地点:第一学年鼓楼校区、第二至四学年苏州校区其中软件工程(智能软件)专业第三、四年学费为16000元/学年,0.0
